hand	me	the	second	orange	cube	from	your	right	.															
VB	VB	SNP	SNP	SNP	SNP	REL	REL	REL	.															
																								
give	me	the	orange	cube	behind	the	yellow	cube	on	the	right	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	REL	REL	REL	.												
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
the	orange	cube	between	the	red	and	purple	cube	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
i	want	the	orange	cube	nearest	to	me	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
the	orange	cube	that	is	in	front	of	you	in	between	two	red	cubes	.										
SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	PRP	PRP	SNP	SNP	SNP	.										
																								
hand	me	the	orange	cube	that	is	closer	to	you															
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP															
																								
pick	up	the	orange	cube	between	the	two	red	cubes	.														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	SNP	.														
																								
it	is	the	orange	cube	nearest	to	you	right	in	the	middle													
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	REL	REL	REL	REL													
																								
orange	cube	to	your	close	front	left																		
SNP	SNP	REL	REL	REL	REL	REL																		
																								
i	want	the	cube	directly	in	front	of	you	that	is	between	the	red	cubes	to	the	front	left	and	back	right	.		
VB	VB	SNP	SNP	PRP	PRP	PRP	PRP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	REL	REL	REL	REL	PRP	REL	REL	.		
																								
orange	cube	furthest	front																					
SNP	SNP	REL	REL																					
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
the	orange	cube	between	the	yellow	and	red	cubes	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
i	want	the	orange	cube	between	the	yellow	and	red	cube	on	the	left	.										
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	REL	REL	REL	.										
																								
it	is	the	orange	cube	that	is	furthest	to	the	left	between	the	red	and	yellow	cube								
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL	PRP	SNP	SNP	PRP	SNP	SNP								
																								
please	get	me	the	orange	cube	that	is	the	left	most														
IGN	VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL														
																								
an	orange	cube	to	the	right	in	front	of	yellow	cube	.													
SNP	SNP	SNP	REL	REL	REL	PRP	PRP	PRP	SNP	SNP	.													
																								
orange	cube	to	your	far	left																			
SNP	SNP	REL	REL	REL	REL																			
																								
furthest	orange	cube	to	the	left																			
REL	SNP	SNP	REL	REL	REL																			
																								
pick	up	the	orange	cube	directly	in	front	of	the	yellow	cube	but	behind	the	red	cube	.							
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	CONJ	PRP	SNP	SNP	SNP	.							
																								
hand	me	the	orange	cube	that	is	in	between	red	cube	and	yellow	cube	on	the	right								
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	PRP	SNP	SNP	REL	REL	REL								
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
the	orange	cube	in	front	of	the	jelly	.																
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.																
																								
the	orange	cube	on	the	far	right	of	the	robot	in	front	of	the	vaseline	.									
SNP	SNP	SNP	PRP	PRP	PRP	PRP	PRP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.									
																								
orange	cube	on	the	far	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
pick	the	orange	cube	in	front	of	vaseline	.																
VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	.																
																								
please	get	me	the	orange	cube	in	front	of	the	vaseline														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
orange	cube	in	front	of	the	blue	capped	container																
SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	SNP																
																								
it	is	the	orange	cube	between	the	vaseline	and	tan	bowl														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP														
																								
please	get	me	the	orange	cube	to	the	left	of	the	vaseline													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
hand	me	the	orange	cube	that	is	the	second	from	your	right	.												
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL	REL	.												
																								
the	orange	block	between	the	bowl	and	vaseline	.																
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	.																
																								
orange	cube	between	the	wooden	bowl	and	blue	capped	container															
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	SNP															
																								
the	orange	cube	is	facing	right	side	of	the	robot															
SNP	SNP	SNP	REL	REL	PRP	PRP	PRP	SNP	SNP															
																								
i	want	the	orange	cube	to	the	left	of	the	vaseline	and	right	of	the	bowl	.								
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	CONJ	PRP	PRP	SNP	SNP	.								
																								
the	furthest	cube	between	the	vaseline	and	wooden	bowl	.															
REL	REL	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
hand	me	to	orange	cube	closest	to	me																	
VB	VB	VB	SNP	SNP	PRP	PRP	SNP																	
																								
give	me	the	orange	cube	behind	the	wooden	bowl	.															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.															
																								
orange	block	furthest	from	the	robot																			
SNP	SNP	PRP	PRP	SNP	SNP																			
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
it	is	the	orange	one	that	is	nearest	to	me															
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP															
																								
the	orange	block	furthest	away	from	the	robot																	
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP																	
																								
orange	cube	closest	to	me																				
SNP	SNP	PRP	PRP	SNP																				
																								
i	want	the	orange	cube	between	the	chili	and	the	purple	cube	closest	to	you	.									
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	PRP	SNP	.									
																								
take	the	orange	cube	between	the	green	chili	pepper	and	purple	cube													
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	SNP	PRP	SNP	SNP													
																								
hand	me	the	orange	cube	that	is	to	the	right	of	the	jalapeno												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP												
																								
orange	cube	left	of	the	pepper																			
SNP	SNP	PRP	PRP	SNP	SNP																			
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
hand	me	the	orange	cube	closest	to	you	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
i	want	the	cube	in	front	of	you	between	the	pepper	and	the	purple	cube	.									
VB	VB	SNP	SNP	PRP	PRP	PRP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.									
																								
hand	me	the	orange	cube	that	is	on	the	far	right														
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL														
																								
pick	up	the	orange	cube	to	the	left	of	the	black	and	metal	object	.										
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	SNP	SNP	.										
																								
it	is	the	orange	cube	on	the	far	left																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
please	get	me	the	orange	cube	to	the	left	of	the	tool													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
the	cube	to	the	left	of	the	garlic	crusher	.															
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
i	want	the	cube	that	is	to	the	left	of	the	tool	with	the	black	handle	.								
VB	VB	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	SNP	SNP	SNP	SNP	.								
																								
i	want	the	orange	cube	that	is	to	the	left	of	the	garlic	press	.										
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.										
																								
orange	block	furthest	left																					
SNP	SNP	REL	REL																					
																								
the	cube	right	in	front	of	the	scoop	.																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.																
																								
please	get	me	the	orange	cube	in	front	of	the	tool														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
the	orange	cube	in	front	of	the	garlic	press																
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP																
																								
bring	the	orange	cube	on	the	far	right	.																
VB	SNP	SNP	SNP	REL	REL	REL	REL	.																
																								
orange	block	in	front	of	the	garlic	press																	
SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP																	
																								
hand	me	the	orange	cube	furthest	to	your	right	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
pick	the	rightmost	orange	cube	in	front	of	the	spoon	.														
VB	REL	REL	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.														
																								
the	orange	block	on	the	far	right	of	the	robot															
SNP	SNP	SNP	PRP	PRP	PRP	PRP	PRP	SNP	SNP															
																								
pick	the	orange	cube	in	front	of	wooden	bowl	.															
VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.															
																								
orange	cube	between	you	and	the	bowl																		
SNP	SNP	PRP	SNP	PRP	SNP	SNP																		
																								
orange	cube	nearest	the	wooden	bowl																			
SNP	SNP	PRP	SNP	SNP	SNP																			
																								
it	is	the	orange	cube	between	you	and	the	tan	bowl														
VB	VB	SNP	SNP	SNP	PRP	SNP	PRP	SNP	SNP	SNP														
																								
hand	me	the	orange	cube	that	is	front	of	me															
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP															
																								
please	get	me	the	orange	cube	in	front	of	the	bowl														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
pick	up	the	orange	cube	directly	in	front	of	the	wooden	bowl													
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP													
																								
pick	up	the	orange	cube	that	is	closest	to	the	wooden	bowl	.												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	SNP	.												
																								
the	cube	in	front	of	the	bowl	.																	
SNP	SNP	PRP	PRP	PRP	SNP	SNP	.																	
																								
orange	cube	closest	to	me																				
SNP	SNP	PRP	PRP	SNP																				
																								
the	cube	between	the	black	and	chrome	object	and	the	syringe	.													
SNP	SNP	PRP	SNP	SNP	SNP	SNP	SNP	PRP	SNP	SNP	.													
																								
frontmost	orange	cube	besides	the	spoon	.																		
REL	SNP	SNP	PRP	SNP	SNP	.																		
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
the	cube	behind	the	wooden	bowl	.																		
SNP	SNP	PRP	SNP	SNP	SNP	.																		
																								
i	want	the	orange	cube	between	the	garlic	press	and	the	syringe	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.												
																								
bring	the	orange	cube	next	to	the	purple	cube	that's	nearest	to	you	.											
VB	SNP	SNP	SNP	PRP	PRP	SNP	SNP	SNP	IGN	PRP	PRP	SNP	.											
																								
it	is	near	you	on	your	left																		
VB	VB	PRP	SNP	REL	REL	REL																		
																								
please	get	me	the	orange	cube	in	front	of	the	vaseline														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
orange	cube	to	your	near	left																			
SNP	SNP	REL	REL	REL	REL																			
																								
orange	cube	to	the	left	of	the	bowl	near	the	blue	cube													
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	PRP	SNP	SNP	SNP													
																								
i	want	the	orange	cube	that	is	in	front	of	the	vaseline	.												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP	.												
																								
bring	me	the	orange	cube	close	to	the	vaseline	and	closest	to	you	.											
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	SNP	CONJ	PRP	PRP	SNP	.											
																								
bring	the	orange	cube	behind	the	vaseline	container	.																
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.																
																								
hand	me	the	orange	cube	that	is	behind	vaseline																
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP																
																								
it	is	the	orange	cube	between	the	vaseline	and	syringe															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP															
																								
the	cube	between	the	syringe	and	the	vaseline	.																
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.																
																								
i	want	the	orange	cube	between	the	syringe	and	the	vaseline	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
orange	cube	to	your	far	left																			
SNP	SNP	REL	REL	REL	REL																			
																								
please	get	me	the	orange	cube	behind	the	vaseline																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
please	get	me	the	orange	cube	that	is	the	right	most														
IGN	VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL														
																								
orange	cube	on	the	far	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
hand	me	the	orange	cube	that	is	to	the	far	left														
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL														
																								
the	cube	to	the	right	of	the	red	pepper	.															
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
give	me	the	cube	to	the	right	of	the	jalapeno	.														
VB	VB	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.														
																								
orange	block	furthest	to	the	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	orange	block	on	the	robot's	far	right																	
SNP	SNP	SNP	REL	REL	REL	REL	REL																	
																								
orange	cube	closest	to	you																				
SNP	SNP	PRP	PRP	SNP																				
																								
retrieve	the	cube	that	is	in	the	middle	of	the	first	row	of	cubes	.										
VB	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	SNP	SNP	SNP	.										
																								
the	closest	orange	cube	in	front	of	you	.																
REL	REL	SNP	SNP	PRP	PRP	PRP	SNP	.																
																								
the	closest	orange	cube	.																				
REL	REL	SNP	SNP	.																				
																								
the	want	the	orange	cube	between	the	purple	cubes	closest	to	you	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	PRP	SNP	.												
																								
orange	cube	directly	in	front	of	you																		
SNP	SNP	PRP	PRP	PRP	PRP	SNP																		
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
orange	block	closest	to	the	robot																			
SNP	SNP	PRP	PRP	SNP	SNP																			
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
hand	me	the	orange	cube	that	is	to	left	of	wood	bowl													
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP													
																								
it	is	the	orange	cube	between	the	pepper	and	tan	bowl														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP														
																								
orange	cube	to	the	right	of	the	wooden	bowl																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP																
																								
orange	cube	to	the	right	and	in	front	of	the	brown	bowl													
SNP	SNP	REL	REL	REL	CONJ	PRP	PRP	PRP	SNP	SNP	SNP													
																								
the	cube	between	the	red	pepper	and	the	bowl	.															
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.															
																								
the	cube	between	the	wooden	bowl	and	the	pepper	.															
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.															
																								
orange	cube	between	the	green	pepper	and	wood	bowl																
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP																
																								
please	get	me	the	orange	cube	to	the	right	of	the	bowl													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
orange	cube	on	the	far	left	near	the	bowl																
SNP	SNP	REL	REL	REL	REL	PRP	SNP	SNP																
																								
please	get	me	the	orange	cube	to	the	left	of	the	bowl													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
orange	block	on	the	left	of	the	wooden	bowl																
SNP	SNP	REL	REL	REL	REL	SNP	SNP	SNP																
																								
it	is	the	orange	cube	furthest	to	the	left	pretty	near	you													
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	IGN	PRP	SNP													
																								
hand	me	the	orange	cube	furthest	on	your	left	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
bring	the	orange	cube	between	the	petroleum	jelly	and	purple	cube	that's	nearest	to	you	.									
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	IGN	PRP	PRP	SNP	.									
																								
go	to	your	left	past	the	purple	one	.																
VB	VB	REL	REL	PRP	SNP	SNP	SNP	.																
																								
i	want	the	orange	cube	that	is	in	front	of	the	purple	cube	that	is	closest	to	me	.						
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	.						
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
get	the	orange	cube	between	the	bowl	and	the	furthest	purple	cube	.												
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	SNP	.												
																								
bring	the	orange	cube	that	is	to	the	right	and	in	front	of	the	vaseline	.									
VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	CONJ	PRP	PRP	PRP	SNP	SNP	.									
																								
bring	me	the	orange	cube	behind	the	bowl	near	the	blue	cube	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.												
																								
orange	block	furthest	from	the	robot																			
SNP	SNP	PRP	PRP	SNP	SNP																			
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
pick	up	the	orange	cube	that	is	the	furthest	away	from	you	.												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	.												
																								
i	want	the	cube	on	the	right	that	is	between	the	bottle	and	the	pepper	.									
VB	VB	SNP	SNP	REL	REL	REL	IGN	IGN	PRP	SNP	SNP	PRP	SNP	SNP	.									
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
the	orange	cube	directly	above	the	green	chili	stem																
SNP	SNP	SNP	PRP	PRP	SNP	SNP	SNP	SNP																
																								
the	orange	cube	right	of	the	bottle																		
SNP	SNP	SNP	PRP	PRP	SNP	SNP																		
																								
orange	cube	furthest	to	the	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
please	get	me	the	orange	cube	to	the	right	of	the	pepper													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
orange	cube	to	your	far	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
bring	me	the	orange	cube	that	is	nearest	to	me	.														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	.														
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
i	want	the	orange	cube	that	is	right	of	the	toy														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP														
																								
hand	me	the	orange	cube	that	is	to	the	left	of	the	airplane												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP												
																								
the	cube	to	the	right	of	the	toy	plane	.															
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
the	far	cube	between	the	plane	and	the	bottle	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
hand	me	the	orange	cube	that	is	to	the	right	of	the	syringe	.											
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	.											
																								
orange	cube	between	the	syringe	and	dark	bottle																	
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP																	
																								
orange	block	between	the	pepper	and	syringe																		
SNP	SNP	PRP	SNP	SNP	PRP	SNP																		
																								
one	to	the	near	right	of	the	syringe																	
SNP	PRP	PRP	PRP	PRP	PRP	SNP	SNP																	
																								
it	is	the	orange	cube	between	the	pepper	and	syringe															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP															
																								
bring	the	orange	cube	between	the	syringe	and	pepper	.															
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	.															
																								
please	give	me	the	orange	cube	that	is	just	to	the	left	of	the	jalapeno	pepper	.								
IGN	VB	VB	SNP	SNP	SNP	IGN	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.								
																								
pick	the	orange	cube	in	the	centre	of	plane																
VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP																
																								
please	get	me	the	orange	cube	to	the	right	of	the	syringe													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
the	closest	orange	cube	.																				
REL	REL	SNP	SNP	.																				
																								
bring	me	the	orange	cube	near	you	and	the	syringe	.														
VB	VB	SNP	SNP	SNP	PRP	SNP	CONJ	SNP	SNP	.														
																								
hand	me	the	orange	cube	that	is	in	front	of	you														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP														
																								
i	want	the	orange	cube	that	is	in	front	of	the	syringe	.												
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP	.												
																								
orange	cube	furthest	from	you																				
SNP	SNP	PRP	PRP	SNP																				
																								
the	cube	in	front	of	the	syringe	.																	
SNP	SNP	PRP	PRP	PRP	SNP	SNP	.																	
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
pick	the	orange	cube	in	front	of	you	.																
VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	.																
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
pick	up	the	orange	cube	that	is	between	two	purple	cubes	.													
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	.													
																								
orange	cube	on	the	far	left																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	cube	between	the	plane	and	closer	purple	cube	.															
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.															
																								
i	want	the	cube	that	is	to	your	left	and	in	between	the	2	purple	cubes	.								
VB	VB	SNP	SNP	IGN	IGN	REL	REL	REL	CONJ	PRP	PRP	SNP	SNP	SNP	SNP	.								
																								
i	want	the	orange	cube	that	is	behind	that	purple	cube	closest	to	you	.										
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	IGN	SNP	SNP	PRP	PRP	SNP	.										
																								
please	get	me	the	orange	cube	to	the	left	of	the	plane													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
it	is	the	orange	cube	on	the	left	side																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
i	want	the	cube	that	is	on	the	right	between	the	pepper	and	the	purple	cube	.								
VB	VB	SNP	SNP	IGN	IGN	REL	REL	REL	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.								
																								
please	get	me	the	orange	cube	in	front	of	the	pepper														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
it	is	the	orange	cube	furthest	to	the	right	and	nearest	to	you												
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	CONJ	PRP	PRP	SNP												
																								
orange	cube	on	the	right	between	you	and	the	green	pepper														
SNP	SNP	REL	REL	REL	PRP	SNP	PRP	SNP	SNP	SNP														
																								
hand	me	the	orange	cube	that	is	on	the	right															
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL															
																								
the	orange	cube	between	the	pepper	and	the	purple	cube	.														
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.														
																								
i	want	the	orange	cube	that	is	between	the	purple	cube	and	the	chili	on	the	right	.							
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	PRP	SNP	SNP	REL	REL	REL	.							
																								
bring	the	orange	cube	nearest	to	me	that's	by	the	pepper	.													
VB	SNP	SNP	SNP	PRP	PRP	SNP	IGN	PRP	SNP	SNP	.													
																								
please	get	me	the	orange	cube	behind	the	pepper																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
hand	me	the	orange	cube	that	is	in	front	of	syringe														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP														
																								
is	is	on	the	bottom	right	between	the	pepper	and	black	bottle													
VB	VB	REL	REL	REL	REL	PRP	SNP	SNP	PRP	SNP	SNP													
																								
orange	cube	between	me	and	the	pepper																		
SNP	SNP	PRP	SNP	PRP	SNP	SNP																		
																								
orange	cube	past	the	green	pepper																			
SNP	SNP	PRP	SNP	SNP	SNP																			
																								
i	want	the	orange	cube	that	is	behind	the	chili	.														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	.														
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
please	get	me	the	orange	cube	in	front	of	the	syringe														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
the	orange	block	between	the	toy	plane	and	the	syringe	.														
SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.														
																								
bring	me	the	orange	cube	between	the	airplane	and	the	syringe	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
i	want	the	orange	cube	in	front	of	the	syringe	.														
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.														
																								
orange	cube	to	your	close	front																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	cube	between	the	plane	and	the	syringe	.																
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.																
																								
it	is	the	orange	cube	nearest	me																		
VB	VB	SNP	SNP	SNP	PRP	SNP																		
																								
pick	up	the	orange	cube	behind	and	to	the	left	of	the	black	bottle											
VB	VB	SNP	SNP	SNP	PRP	CONJ	PRP	PRP	PRP	PRP	SNP	SNP	SNP											
																								
hand	me	the	orange	cube	closest	to	me	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
pick	the	orange	cube	that	has	the	brown	medicine	bottle	on	its	left												
